uniqueFlowsetId,flowNumber,srcAddr,dstAddr,srcPort,dstPort,forwardingStatus,forwardingStatusCode,nextHop,outputInt,outputDirection,bytes,packets,timeDelta
868,10,10.146.171.64,10.47.18.237,42608,53,null,null,10.205.14.165,11,null,85,1,0.0
868,11,144.72.231.17,10.146.168.49,8080,64505,null,null,10.193.197.243,16,null,121,2,0.0
868,12,10.47.18.237,10.146.171.43,53,53190,null,null,10.193.204.227,18,null,83,1,0.0
868,13,10.146.165.85,10.47.18.237,38522,53,null,null,198.208.210.69,15,null,85,1,0.0
869,1,10.146.170.36,117.105.89.22,56983,53,null,null,198.208.133.142,15,null,90,1,0.0
869,2,10.146.170.36,130.173.33.162,56984,53,null,null,198.208.134.142,15,null,90,1,0.0
869,3,10.146.170.36,117.105.89.22,56986,53,null,null,198.208.133.142,15,null,90,1,0.0
869,4,10.146.170.36,130.173.33.162,56988,53,null,null,198.208.134.142,15,null,90,1,0.0
869,5,130.173.33.162,10.146.170.36,53,56984,null,null,10.193.197.243,16,null,88,1,0.0
869,6,130.173.33.162,10.146.170.36,53,56988,null,null,10.193.197.243,16,null,144,1,0.0
869,7,10.125.112.81,10.146.165.61,32111,56516,null,null,10.193.197.243,16,null,44,1,0.0
869,8,10.47.18.237,10.146.165.28,53,56295,null,null,10.193.204.227,18,null,83,1,0.0
869,9,10.192.144.233,10.146.164.44,32111,60948,null,null,10.193.197.243,16,null,44,1,0.0
869,10,10.146.170.36,117.105.89.22,56990,53,null,null,198.208.133.142,15,null,90,1,0.0
869,11,10.146.170.36,130.173.33.162,56991,53,null,null,198.208.134.142,15,null,90,1,0.0
869,12,10.146.170.36,117.105.89.22,56993,53,null,null,198.208.133.142,15,null,90,1,0.0
869,13,10.146.170.36,130.173.33.162,56994,53,null,null,198.208.134.142,15,null,90,1,0.0
870,1,10.146.168.49,52.115.86.230,50053,3478,null,null,10.147.95.150,11,null,268,1,0.0
870,2,130.173.33.162,10.146.170.36,53,56991,null,null,10.193.197.243,16,null,88,1,0.0
870,3,130.173.33.162,10.146.170.36,53,56994,null,null,10.193.197.243,16,null,144,1,0.0
870,4,10.146.170.36,10.120.115.161,50624,135,null,null,10.205.14.164,11,null,472,5,1.0
871,1,144.72.231.17,10.146.168.49,8080,65193,null,null,10.193.197.243,16,null,744,3,0.0
871,2,10.146.170.36,10.125.226.126,50617,3389,null,null,198.208.211.69,15,null,322,3,0.0
871,3,10.146.164.74,10.125.118.230,37241,22443,null,null,10.204.14.165,11,null,15079,119,0.0
871,4,10.146.170.36,10.125.226.139,445,23363,null,null,198.208.211.5,1,null,1164,7,3.0
871,5,10.146.162.41,10.125.127.13,52268,22443,null,null,10.204.14.164,11,null,4958,60,0.0
871,6,10.125.115.3,10.146.165.168,22443,36926,null,null,10.193.197.243,16,null,606168,1621,0.0
871,7,10.146.165.168,8.8.8.8,0,0,null,null,198.208.38.216,1,null,11934,117,0.0
871,8,10.125.118.53,10.146.165.79,22443,60156,null,null,10.193.197.243,16,null,764420,1808,0.0
871,9,10.146.165.79,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12138,119,0.0
871,10,10.146.165.40,10.125.123.98,51503,22443,null,null,198.208.211.68,15,null,231928,1666,0.0
871,11,10.125.226.139,10.146.170.36,22399,389,null,null,10.193.197.243,16,null,4308,15,7.0
871,12,10.124.223.125,10.146.161.124,22443,59604,null,null,10.193.197.243,16,null,1736102,2954,0.0
871,13,10.146.165.28,10.124.209.229,42002,22443,null,null,198.208.210.68,15,null,4966,60,0.0
872,1,10.124.209.229,10.146.165.28,22443,42002,null,null,10.193.197.243,16,null,3114,45,0.0
872,2,10.146.162.33,10.125.120.40,58448,22443,null,null,10.204.14.165,11,null,4958,60,0.0
872,3,10.146.164.66,129.146.193.200,123,123,null,null,198.208.133.38,1,null,94,1,0.0
872,4,10.146.170.36,117.105.89.22,56996,53,null,null,198.208.133.142,15,null,90,1,0.0
872,5,10.146.170.36,130.173.33.162,56997,53,null,null,198.208.134.142,15,null,90,1,0.0
872,6,10.146.170.36,117.105.89.22,56999,53,null,null,198.208.133.142,15,null,90,1,0.0
872,7,10.146.170.36,130.173.33.162,57000,53,null,null,198.208.134.142,15,null,90,1,0.0
872,8,10.47.18.237,10.146.161.124,53,43327,null,null,10.193.204.227,18,null,83,1,0.0
872,9,130.173.33.162,10.146.170.36,53,56997,null,null,10.193.197.243,16,null,88,1,0.0
872,10,130.173.33.162,10.146.170.36,53,57000,null,null,10.193.197.243,16,null,144,1,0.0
872,11,52.115.86.230,10.146.168.49,3478,50053,null,null,10.193.197.243,16,null,200,1,0.0
872,12,10.146.164.20,10.47.18.237,45683,53,null,null,198.208.210.69,15,null,85,1,0.0
872,13,10.146.170.36,117.105.89.22,57002,53,null,null,198.208.133.142,15,null,90,1,0.0
873,1,10.146.170.36,130.173.33.162,57003,53,null,null,198.208.134.142,15,null,90,1,0.0
873,2,10.146.170.36,117.105.89.22,57005,53,null,null,198.208.133.142,15,null,90,1,0.0
873,3,10.146.170.36,130.173.33.162,57006,53,null,null,198.208.134.142,15,null,90,1,0.0
873,4,130.173.33.162,10.146.170.36,53,57003,null,null,10.193.197.243,16,null,88,1,0.0
873,5,130.173.33.162,10.146.170.36,53,57006,null,null,10.193.197.243,16,null,144,1,0.0
873,6,10.146.162.111,10.47.18.237,60212,53,null,null,10.205.14.165,11,null,85,1,0.0
873,7,10.146.162.116,208.67.222.222,48589,53,null,null,198.208.133.142,15,null,160,2,4.0
873,8,10.146.165.59,208.67.222.222,57136,53,null,null,198.208.134.53,15,null,160,2,4.0
873,9,10.146.165.171,10.125.124.212,48034,32111,null,null,10.204.14.164,11,null,122,2,0.0
873,10,10.146.165.17,10.125.112.182,53126,22443,null,null,198.208.211.69,15,null,4217,52,0.0
873,11,10.125.118.230,10.146.164.74,22443,37241,null,null,10.193.197.243,16,null,13810,123,0.0
873,12,10.146.164.74,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12036,118,0.0
873,13,10.125.127.13,10.146.162.41,22443,52268,null,null,10.193.197.243,16,null,3114,45,0.0
874,1,10.146.162.73,208.67.222.222,59893,53,null,null,198.208.134.53,15,null,160,2,4.0
874,2,10.146.164.44,208.67.222.222,48690,53,null,null,198.208.133.142,15,null,160,2,4.0
874,3,10.146.164.97,208.67.222.222,47872,53,null,null,198.208.133.53,15,null,160,2,4.0
874,4,10.125.123.98,10.146.165.40,22443,51503,null,null,10.193.197.243,16,null,2472351,3288,0.0
874,5,10.146.165.40,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
874,6,10.146.162.42,10.125.122.21,44510,22443,null,null,10.204.14.164,11,null,4837,58,0.0
874,7,10.146.171.30,10.124.221.168,60806,22443,null,null,198.208.210.69,15,null,4376,54,0.0
874,8,10.146.162.5,208.67.222.222,53313,53,null,null,10.147.91.149,11,null,160,2,5.0
874,9,10.146.171.103,35.82.174.126,54672,443,null,null,198.208.133.53,15,null,350,5,0.0
874,10,10.192.146.249,10.146.172.123,22443,46251,null,null,10.193.197.243,16,null,1131182,1791,0.0
874,11,10.146.165.61,10.125.112.81,45742,22443,null,null,198.208.211.69,15,null,4595,56,0.0
874,12,10.47.18.237,10.146.164.20,53,45683,null,null,10.193.204.227,18,null,83,1,0.0
874,13,10.146.165.92,10.47.18.237,56206,53,null,null,10.205.14.164,11,null,85,1,0.0
875,1,10.146.162.143,10.47.18.237,50062,53,null,null,10.205.14.164,11,null,85,1,0.0
875,2,10.146.170.36,117.105.89.22,57008,53,null,null,198.208.133.142,15,null,90,1,0.0
875,3,10.146.170.36,130.173.33.162,57009,53,null,null,198.208.134.142,15,null,90,1,0.0
875,4,10.146.170.36,117.105.89.22,57011,53,null,null,198.208.133.142,15,null,90,1,0.0
875,5,10.146.170.36,130.173.33.162,57012,53,null,null,198.208.134.142,15,null,90,1,0.0
875,6,10.173.54.9,11.67.68.11,50202,2000,null,null,10.147.95.150,11,null,130,2,0.0
875,7,130.173.33.162,10.146.170.36,53,57009,null,null,10.193.197.243,16,null,88,1,0.0
875,8,130.173.33.162,10.146.170.36,53,57012,null,null,10.193.197.243,16,null,144,1,0.0
875,9,10.125.124.212,10.146.165.171,32111,48034,null,null,10.193.197.243,16,null,44,1,0.0
875,10,11.67.68.11,10.173.54.9,2000,50202,null,null,10.193.197.243,16,null,52,1,0.0
875,11,10.146.164.115,10.47.18.237,53106,53,null,null,10.205.14.165,11,null,85,1,0.0
875,12,10.146.171.178,10.47.18.237,49931,53,null,null,198.208.210.69,15,null,85,1,0.0
875,13,10.146.162.141,10.125.115.16,45524,32111,null,null,10.204.14.165,11,null,122,2,0.0
876,1,10.47.18.237,10.146.165.92,53,56206,null,null,10.193.204.227,18,null,83,1,0.0
876,2,10.47.18.237,10.146.161.73,53,43285,null,null,10.193.204.227,18,null,83,1,0.0
876,3,10.47.18.237,10.146.162.143,53,50062,null,null,10.193.204.227,18,null,83,1,0.0
876,4,10.146.164.157,10.47.18.237,35987,53,null,null,198.208.210.69,15,null,85,1,0.0
876,5,10.146.170.36,117.105.89.22,64870,53,null,null,198.208.133.142,15,null,93,1,0.0
876,6,10.146.170.36,130.173.33.162,64871,53,null,null,198.208.134.142,15,null,93,1,0.0
876,7,10.146.170.36,117.105.89.22,64873,53,null,null,198.208.133.142,15,null,93,1,0.0
876,8,10.146.170.36,130.173.33.162,64875,53,null,null,198.208.134.142,15,null,93,1,0.0
876,9,10.146.171.132,10.192.152.250,48042,32111,null,null,10.205.14.165,11,null,122,2,0.0
876,10,130.173.33.162,10.146.170.36,53,64871,null,null,10.193.197.243,16,null,91,1,0.0
876,11,130.173.33.162,10.146.170.36,53,64875,null,null,10.193.197.243,16,null,146,1,0.0
876,12,148.93.49.56,172.21.26.133,40617,161,null,null,10.193.197.243,16,null,330,1,0.0
876,13,10.125.116.180,10.146.161.194,32111,47720,null,null,10.193.197.243,16,null,44,1,0.0
877,1,10.47.18.237,10.146.164.157,53,35987,null,null,10.193.204.227,18,null,83,1,0.0
877,2,10.146.170.36,117.105.89.22,64877,53,null,null,198.208.133.142,15,null,93,1,0.0
877,3,10.146.170.36,130.173.33.162,64878,53,null,null,198.208.134.142,15,null,93,1,0.0
877,4,10.146.170.36,117.105.89.22,64880,53,null,null,198.208.133.142,15,null,93,1,0.0
877,5,10.146.170.36,130.173.33.162,64881,53,null,null,198.208.134.142,15,null,93,1,0.0
877,6,130.173.33.162,10.146.170.36,53,64878,null,null,10.193.197.243,16,null,91,1,0.0
877,7,130.173.33.162,10.146.170.36,53,64881,null,null,10.193.197.243,16,null,146,1,0.0
877,8,10.192.152.250,10.146.171.132,32111,48042,null,null,10.193.197.243,16,null,44,1,0.0
877,9,10.125.112.182,10.146.165.17,22443,53126,null,null,10.193.197.243,16,null,2747,37,0.0
877,10,10.146.165.201,208.67.222.222,38874,53,null,null,10.147.91.149,11,null,160,2,5.0
877,11,10.146.162.41,10.125.127.13,40900,22443,null,null,198.208.211.68,15,null,267652,1137,0.0
877,12,10.146.170.36,10.120.115.161,3268,7076,null,null,10.205.14.164,11,null,3244,6,2.0
878,1,10.146.162.33,10.125.120.40,57204,32111,null,null,10.204.14.165,11,null,122,2,0.0
878,2,10.193.204.226,10.193.204.227,179,17761,null,null,10.193.204.227,18,null,810,12,0.0
878,3,10.146.162.106,10.120.101.237,54730,40003,null,null,198.208.210.68,15,null,1067,5,0.0
878,4,10.146.165.125,208.67.222.222,50497,53,null,null,198.208.133.142,15,null,160,2,5.0
878,5,10.146.171.103,35.82.174.126,54672,443,null,null,198.208.133.53,15,null,0,0,15.0
878,6,10.125.112.81,10.146.165.61,22443,45742,null,null,10.193.197.243,16,null,2923,41,0.0
878,7,10.146.165.124,10.125.126.36,59330,22443,null,null,198.208.211.68,15,null,4578,56,0.0
878,8,10.146.165.28,10.124.209.229,55119,22443,null,null,10.205.14.165,11,null,239452,1606,0.0
878,9,10.125.122.21,10.146.162.42,22443,44510,null,null,10.193.197.243,16,null,3138,44,0.0
878,10,10.146.165.28,8.8.8.8,0,0,null,null,198.208.133.38,1,null,11934,117,0.0
878,11,10.146.171.103,35.82.174.126,54674,443,null,null,198.208.133.53,15,null,350,5,0.0
878,12,10.146.170.36,10.120.115.121,445,6794,null,null,198.208.210.5,1,null,1092,7,0.0
878,13,10.146.170.36,10.120.115.121,445,6795,null,null,198.208.210.5,1,null,1208,7,0.0
879,1,10.146.162.33,10.125.120.40,47201,22443,null,null,10.204.14.165,11,null,264815,1093,0.0
879,2,10.146.165.109,10.125.121.54,51766,22443,null,null,10.204.14.165,11,null,5038,60,0.0
879,3,10.146.162.52,208.67.222.222,48047,53,null,null,10.147.91.150,11,null,160,2,4.0
879,4,10.146.170.36,130.172.45.36,53,59878,null,null,10.204.14.164,11,null,122,1,0.0
879,5,10.146.164.113,10.47.18.237,60032,53,null,null,198.208.210.68,15,null,85,1,0.0
879,6,10.146.170.36,117.105.89.22,64884,53,null,null,198.208.133.142,15,null,93,1,0.0
879,7,10.146.170.36,130.173.33.162,64885,53,null,null,198.208.134.142,15,null,93,1,0.0
879,8,10.146.170.36,117.105.89.22,64887,53,null,null,198.208.133.142,15,null,93,1,0.0
879,9,10.146.170.36,130.173.33.162,64888,53,null,null,198.208.134.142,15,null,93,1,0.0
879,10,10.146.162.245,10.47.18.237,57244,53,null,null,198.208.210.69,15,null,85,1,0.0
879,11,130.173.33.162,10.146.170.36,53,64885,null,null,10.193.197.243,16,null,91,1,0.0
879,12,130.173.33.162,10.146.170.36,53,64888,null,null,10.193.197.243,16,null,146,1,0.0
879,13,10.146.164.40,10.47.18.237,33087,53,null,null,198.208.210.69,15,null,85,1,0.0
880,1,10.146.162.38,10.47.18.237,54383,53,null,null,198.208.210.68,15,null,85,1,0.0
880,2,10.146.170.36,117.105.89.22,64890,53,null,null,198.208.133.142,15,null,93,1,0.0
880,3,10.146.170.36,130.173.33.162,64891,53,null,null,198.208.134.142,15,null,93,1,0.0
880,4,10.146.170.36,117.105.89.22,64893,53,null,null,198.208.133.142,15,null,93,1,0.0
880,5,10.146.170.36,130.173.33.162,64894,53,null,null,198.208.134.142,15,null,93,1,0.0
880,6,10.146.162.141,10.47.18.237,47705,53,null,null,198.208.210.69,15,null,85,1,0.0
880,7,130.173.33.162,10.146.170.36,53,64891,null,null,10.193.197.243,16,null,91,1,0.0
880,8,130.173.33.162,10.146.170.36,53,64894,null,null,10.193.197.243,16,null,146,1,0.0
880,9,10.47.18.237,10.146.164.40,53,33087,null,null,10.193.204.227,18,null,83,1,0.0
880,10,10.146.164.232,10.47.18.237,42180,53,null,null,198.208.210.68,15,null,85,1,0.0
880,11,10.146.165.17,10.47.18.237,38756,53,null,null,10.205.14.165,11,null,85,1,0.0
880,12,10.146.165.17,10.125.112.182,53114,22443,null,null,10.204.14.164,11,null,63768,429,0.0
880,13,10.146.165.173,208.67.222.222,52614,53,null,null,10.147.91.149,11,null,160,2,4.0
881,1,10.146.171.103,35.82.174.126,54674,443,null,null,198.208.133.53,15,null,0,0,15.0
881,2,10.146.170.35,130.172.45.30,5985,56035,null,null,198.208.211.68,15,null,1687,4,0.0
881,3,10.146.165.87,208.67.222.222,45394,53,null,null,10.147.91.149,11,null,160,2,4.0
881,4,10.146.162.204,10.125.112.139,54694,22443,null,null,198.208.211.68,15,null,4950,60,0.0
881,5,10.125.127.13,10.146.162.41,22443,40900,null,null,10.193.197.243,16,null,559176,1439,0.0
881,6,10.146.162.41,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
881,7,10.146.162.42,10.125.122.21,42691,22443,null,null,198.208.211.69,15,null,449705,2103,0.0
881,8,10.146.162.42,208.67.222.222,51522,53,null,null,198.208.134.53,15,null,160,2,4.0
881,9,10.146.171.30,10.124.221.168,57060,22443,null,null,10.205.14.164,11,null,43050,368,0.0
881,10,10.124.221.168,10.146.171.30,22443,57060,null,null,10.193.197.243,16,null,48633,372,0.0
881,11,10.146.165.61,10.125.112.81,33982,22443,null,null,10.204.14.164,11,null,96699,602,0.0
881,12,10.125.112.81,10.146.165.61,22443,33982,null,null,10.193.197.243,16,null,306229,635,0.0
881,13,10.146.165.61,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
882,1,10.146.171.172,208.67.222.222,58709,53,null,null,198.208.133.53,15,null,160,2,5.0
882,2,10.125.120.40,10.146.162.33,22443,47201,null,null,10.193.197.243,16,null,560338,1444,0.0
882,3,10.146.162.33,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11832,116,0.0
882,4,10.125.112.182,10.146.165.17,22443,53114,null,null,10.193.197.243,16,null,152320,495,0.0
882,5,10.146.165.17,8.8.8.8,0,0,null,null,198.208.38.216,1,null,12036,118,0.0
882,6,10.47.18.237,10.146.162.38,53,54383,null,null,10.193.204.227,18,null,83,1,0.0
882,7,148.93.52.157,10.179.80.10,53,65453,null,null,10.193.197.243,16,null,136,1,0.0
882,8,164.56.5.103,10.179.80.10,53,65453,null,null,10.193.197.243,16,null,136,1,0.0
882,9,10.146.170.36,117.105.89.22,64897,53,null,null,198.208.133.142,15,null,93,1,0.0
882,10,10.146.170.36,130.173.33.162,64898,53,null,null,198.208.134.142,15,null,93,1,0.0
882,11,10.146.170.36,117.105.89.22,64900,53,null,null,198.208.133.142,15,null,93,1,0.0
882,12,10.146.170.36,130.173.33.162,64901,53,null,null,198.208.134.142,15,null,93,1,0.0
882,13,10.146.165.125,10.125.116.153,43342,32111,null,null,198.208.211.69,15,null,122,2,0.0
883,1,10.146.162.204,10.125.112.139,35284,32111,null,null,198.208.211.68,15,null,122,2,0.0
883,2,130.173.33.162,10.146.170.36,53,64898,null,null,10.193.197.243,16,null,91,1,0.0
883,3,130.173.33.162,10.146.170.36,53,64901,null,null,10.193.197.243,16,null,146,1,0.0
883,4,10.146.168.49,40.83.240.146,64365,443,null,null,198.208.133.38,1,null,162,2,0.0
883,5,10.146.165.148,10.47.18.237,36224,53,null,null,10.205.14.165,11,null,85,1,0.0
883,6,10.47.18.237,10.146.165.17,53,38756,null,null,10.193.204.227,18,null,83,1,0.0
883,7,10.146.164.117,10.119.152.200,56210,32111,null,null,10.204.14.164,11,null,122,2,0.0
883,8,10.146.170.36,117.105.89.22,64903,53,null,null,198.208.133.142,15,null,95,1,0.0
883,9,10.146.170.36,130.173.33.162,64904,53,null,null,198.208.134.142,15,null,95,1,0.0
883,10,10.146.170.36,117.105.89.22,64906,53,null,null,198.208.133.142,15,null,95,1,0.0
883,11,10.146.170.36,130.173.33.162,64907,53,null,null,198.208.134.142,15,null,95,1,0.0
883,12,10.125.116.153,10.146.165.125,32111,43342,null,null,10.193.197.243,16,null,44,1,0.0
883,13,130.173.33.162,10.146.170.36,53,64904,null,null,10.193.197.243,16,null,93,1,0.0
884,1,130.173.33.162,10.146.170.36,53,64907,null,null,10.193.197.243,16,null,149,1,0.0
884,2,40.83.240.146,10.146.168.49,443,64365,null,null,10.193.197.243,16,null,215,1,0.0
884,3,10.146.162.40,10.47.18.237,58126,53,null,null,198.208.210.69,15,null,85,1,0.0
884,4,10.47.18.237,10.146.165.148,53,36224,null,null,10.193.204.227,18,null,83,1,0.0
884,5,10.146.162.103,10.47.18.237,50675,53,null,null,10.205.14.165,11,null,85,1,0.0
884,6,10.146.170.36,117.105.89.22,64911,53,null,null,198.208.133.142,15,null,95,1,0.0
884,7,10.146.170.36,130.173.33.162,64912,53,null,null,198.208.134.142,15,null,95,1,0.0
884,8,10.146.170.36,117.105.89.22,64914,53,null,null,198.208.133.142,15,null,95,1,0.0
884,9,10.146.170.36,130.173.33.162,64915,53,null,null,198.208.134.142,15,null,95,1,0.0
884,10,130.173.33.162,10.146.170.36,53,64912,null,null,10.193.197.243,16,null,93,1,0.0
884,11,130.173.33.162,10.146.170.36,53,64915,null,null,10.193.197.243,16,null,149,1,0.0
884,12,10.119.152.200,10.146.164.117,32111,56210,null,null,10.193.197.243,16,null,44,1,0.0
884,13,10.146.162.118,10.47.18.237,60841,53,null,null,198.208.210.69,15,null,79,1,0.0
885,1,10.125.121.54,10.146.165.109,22443,51766,null,null,10.193.197.243,16,null,3178,45,0.0
885,2,10.146.162.141,10.125.115.16,49086,22443,null,null,10.204.14.165,11,null,4810,57,0.0
885,3,10.146.165.188,208.67.222.222,49698,53,null,null,10.147.91.150,11,null,160,2,5.0
885,4,10.146.162.37,208.67.222.222,49116,53,null,null,198.208.133.53,15,null,160,2,5.0
885,5,10.146.171.30,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
885,6,10.146.162.106,208.67.222.222,44757,53,null,null,10.147.91.149,11,null,160,2,5.0
885,7,10.146.162.82,10.124.220.248,41158,22443,null,null,198.208.210.68,15,null,1492373,2450,0.0
885,8,10.146.162.73,10.125.113.149,50160,32111,null,null,10.204.14.164,11,null,122,2,0.0
885,9,10.146.165.124,10.125.126.36,56083,22443,null,null,198.208.211.68,15,null,53513,479,0.0
885,10,10.146.165.124,8.8.8.8,0,0,null,null,198.208.31.216,1,null,12036,118,0.0
885,11,10.146.162.42,8.8.8.8,0,0,null,null,198.208.31.216,1,null,11934,117,0.0
885,12,10.146.170.36,10.120.115.121,445,6794,null,null,198.208.210.5,1,null,0,0,16.0
885,13,10.146.170.36,117.105.243.16,50177,389,null,null,10.147.91.150,11,null,140,2,15.0
886,1,10.146.171.25,208.67.222.222,48428,53,null,null,10.147.91.149,11,null,160,2,5.0
886,2,10.146.162.217,10.47.18.237,54369,53,null,null,198.208.210.69,15,null,85,1,0.0
886,3,10.47.18.237,10.146.162.103,53,50675,null,null,10.193.204.227,18,null,83,1,0.0
886,4,10.146.162.147,10.125.116.87,34376,32111,null,null,10.204.14.165,11,null,122,2,0.0
886,5,10.146.170.36,117.105.89.22,64917,53,null,null,198.208.133.142,15,null,95,1,0.0
886,6,10.146.170.36,130.173.33.162,64918,53,null,null,198.208.134.142,15,null,95,1,0.0
886,7,10.146.170.36,117.105.89.22,64920,53,null,null,198.208.133.142,15,null,95,1,0.0
886,8,10.146.170.36,130.173.33.162,64921,53,null,null,198.208.134.142,15,null,95,1,0.0
886,9,10.146.165.168,10.47.18.237,51490,53,null,null,10.205.14.165,11,null,85,1,0.0
886,10,130.173.33.162,10.146.170.36,53,64918,null,null,10.193.197.243,16,null,93,1,0.0
886,11,130.173.33.162,10.146.170.36,53,64921,null,null,10.193.197.243,16,null,149,1,0.0
886,12,10.146.162.17,10.47.18.237,43475,53,null,null,198.208.210.68,15,null,85,1,0.0
886,13,10.146.162.39,10.47.18.237,45464,53,null,null,10.205.14.165,11,null,85,1,0.0
887,1,10.146.164.148,10.47.18.237,39587,53,null,null,10.205.14.164,11,null,85,1,0.0
887,2,10.146.165.35,10.47.18.237,51026,53,null,null,10.205.14.164,11,null,85,1,0.0
887,3,10.146.164.65,10.192.151.113,59226,32111,null,null,10.205.14.165,11,null,122,2,0.0
887,4,10.125.113.149,10.146.162.73,32111,50160,null,null,10.193.197.243,16,null,44,1,0.0
887,5,10.47.18.237,10.146.162.217,53,54369,null,null,10.193.204.227,18,null,83,1,0.0
887,6,10.146.170.36,117.105.89.22,64923,53,null,null,198.208.133.142,15,null,90,1,0.0
